STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09 
USW00094728,"NY CITY CENTRAL PARK, NY US",6/30/18,2.24,,0,0,0,,93,72,,220,240,8.9,15,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/1/18,2.91,,0,0,0,,96,79,,220,230,8.9,17,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/2/18,2.01,,0,0,0,,95,79,,160,150,10.1,19.9,,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/3/18,1.12,,0.01,0,0,,92,77,,350,290,8.9,13,1,,1,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/4/18,1.12,,0,0,0,,86,77,,170,180,6.9,12.1,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/5/18,2.91,,0,0,0,,90,76,,150,180,10.1,18.1,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/6/18,4.03,,0.23,0,0,,80,69,,10,10,16.1,23,1,,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/7/18,5.37,,0,0,0,,78,62,,80,80,15,23.9,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/8/18,2.01,,0,0,0,,84,62,,160,150,8.1,13,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/9/18,2.68,,0,0,0,,87,67,,160,180,8.9,14.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/10/18,3.8,,0,0,0,,93,72,,290,290,10.1,17,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/11/18,2.68,,0,0,0,,88,74,,360,30,12.1,19,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/12/18,1.34,,0.71,0,0,,84,64,,110,340,8.9,15,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/13/18,2.01,,0,0,0,,84,68,,260,160,8.9,16.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/14/18,3.58,,0.36,0,0,,88,70,,240,310,13,21.9,1,,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/15/18,3.36,,0.64,0,0,,83,69,,260,250,10.1,18.1,1,,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/16/18,2.24,,0,0,0,,90,75,,160,170,8.1,16.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/17/18,2.68,,2.24,0,0,,88,70,,300,300,16.1,27.1,1,,1,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/18/18,3.36,,0,0,0,,85,66,,50,30,12.1,21.9,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/19/18,2.24,,0,0,0,,83,66,,70,70,8.9,14.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/20/18,2.01,,0,0,0,,82,69,,160,160,8.1,16.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/21/18,5.82,,0.63,0,0,,79,65,,60,100,15,21.9,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/22/18,3.36,,1.06,0,0,,79,70,,140,130,14.1,30,1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/23/18,4.47,,0.17,0,0,,80,73,,170,170,12.1,25.9,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/24/18,5.14,,0.02,0,0,,82,75,,170,170,14.1,25.9,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/25/18,3.8,,0.73,0,0,,77,72,,240,240,13,32,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/26/18,3.36,,0.03,0,0,,85,72,,250,250,8.1,12.1,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/27/18,2.46,,0.25,0,0,,86,68,,310,320,12.1,21,1,,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/28/18,1.12,,0,0,0,,85,70,,270,250,8.1,12.1,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/29/18,2.01,,0,0,0,,82,70,,280,290,8.9,13,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/30/18,1.34,,0.37,0,0,,78,68,,100,160,6.9,12.1,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/31/18,1.57,,0,0,0,,82,68,,160,150,8.1,15,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/1/18,2.46,,0.1,0,0,,84,74,,290,300,13,23,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/2/18,2.68,,0.51,0,0,,86,76,,230,240,10.1,19.9,1,,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/3/18,2.24,,0.24,0,0,,85,73,,260,160,8.9,21,1,,1,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/4/18,2.68,,0.74,0,0,,84,72,,280,250,8.9,13,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/5/18,1.12,,0,0,0,,91,73,,240,270,6.9,12.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/6/18,2.01,,0,0,0,,92,77,,260,280,10.1,17,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/7/18,3.8,,0.05,0,0,,90,74,,300,310,10.1,21.9,1,,1,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/8/18,1.57,,0,0,0,,90,76,,250,160,8.1,14.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/9/18,2.91,,0.61,0,0,,86,73,,290,280,12.1,21,1,,1,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/10/18,1.34,,0,0,0,,86,72,,250,280,8.1,12.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/11/18,2.01,,2.9,0,0,,80,70,,240,270,10.1,19,1,1,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/12/18,2.91,,0,0,0,,84,72,,70,70,10.1,17,1,,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/13/18,3.36,,0.66,0,0,,75,71,,60,80,12.1,19.9,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/14/18,2.91,,0.79,0,0,,82,71,,290,300,17,25.1,1,,1,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/15/18,4.25,,0,0,0,,86,70,,290,300,12.1,17,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/16/18,2.91,,0,0,0,,88,76,,270,260,12.1,17,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/17/18,2.91,,1.04,0,0,,87,72,,290,280,14.1,25.9,1,1,1,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/18/18,3.8,,0.07,0,0,,85,71,,340,340,10.1,19.9,1,,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/19/18,4.7,,0.02,0,0,,72,67,,70,70,13,19.9,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/20/18,2.68,,0,0,0,,74,67,,70,70,10.1,17,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/21/18,3.58,,0.11,0,0,,79,66,,140,130,8.9,16.1,1,,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/22/18,4.03,,0.72,0,0,,82,71,,360,360,12.1,19.9,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/23/18,3.8,,0,0,0,,77,65,,350,340,10.1,16.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/24/18,1.12,,0,0,0,,82,65,,270,180,8.1,14.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/25/18,1.79,,0,0,0,,80,68,,170,130,6.9,12.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/26/18,3.36,,0,0,0,,83,69,,260,240,13,18.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/27/18,2.46,,0,0,0,,88,74,,260,270,8.1,12.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/28/18,3.8,,0,0,0,,94,79,,280,250,12.1,19.9,,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/29/18,4.92,,0,0,0,,92,81,,270,260,14.1,19.9,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/30/18,4.47,,0,0,0,,90,78,,350,240,12.1,17,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/31/18,3.8,,0.03,0,0,,78,69,,60,70,10.1,18.1,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/1/18,2.46,,0,0,0,,78,69,,120,110,8.1,15,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/2/18,2.01,,0,0,0,,81,68,,150,140,8.9,14.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/3/18,2.68,,0,0,0,,90,75,,270,180,8.9,13,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/4/18,2.01,,0,0,0,,92,77,,360,300,6.9,11,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/5/18,1.34,,0,0,0,,89,77,,230,190,6,16.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/6/18,2.91,,0.36,0,0,,93,73,,10,30,16.1,31.1,1,,1,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/7/18,6.26,,0,0,0,,75,69,,60,50,14.1,19.9,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/8/18,6.26,,0.02,0,0,,71,61,,40,50,15,21,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/9/18,6.04,,0.45,0,0,,62,55,,40,60,13,21.9,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/10/18,6.93,,0.93,0,0,,64,54,,60,60,13,21,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/11/18,1.34,,0.02,0,0,,74,62,,30,20,8.1,11,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/12/18,0.22,,0.15,0,0,,77,71,,30,40,4.9,6.9,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/13/18,,,0.13,0,0,,76,69,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/14/18,,,0,0,0,,75,68,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/15/18,,,0,0,0,,80,67,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/16/18,,,0,0,0,,84,67,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/17/18,0,,0.01,0,0,,79,68,,170,150,6.9,13,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/18/18,2.01,,1.19,0,0,,79,70,,50,240,10.1,21.9,1,,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/19/18,3.58,,0,0,0,,81,68,,60,20,10.1,17,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/20/18,2.46,,0,0,0,,72,65,,60,50,10.1,16.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/21/18,2.01,,0,0,0,,72,67,,170,200,8.1,17,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/22/18,5.14,,0,0,0,,74,62,,40,220,10.1,21.9,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/23/18,3.13,,0,0,0,,66,60,,60,40,8.9,13,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/24/18,7.16,,0,0,0,,69,57,,50,90,16.1,23,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/25/18,3.36,,1.95,0,0,,73,59,,50,90,12.1,21.9,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/26/18,1.79,,0.21,0,0,,82,69,,290,260,10.1,19,1,,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/27/18,4.25,,0,0,0,,72,61,,10,20,13,19,,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/28/18,3.8,,0.77,0,0,,65,56,,50,30,14.1,19.9,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/29/18,2.46,,0,0,0,,72,58,,330,300,8.1,13,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/30/18,2.46,,0,0,0,,70,54,,270,40,8.1,12.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/1/18,2.01,,0,0,0,,76,63,,240,230,8.9,16.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/2/18,2.01,,0.69,0,0,,77,65,,300,310,14.1,23.9,1,,1,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/3/18,2.46,,0,0,0,,74,63,,290,300,8.9,15,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/4/18,0.89,,0.04,0,0,,76,61,,230,200,8.9,14.1,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/5/18,3.58,,0,0,0,,71,60,,20,50,13,18.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/6/18,1.12,,0,0,0,,68,63,,240,260,6.9,12.1,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/7/18,2.46,,0,0,0,,79,67,,270,250,8.1,14.1,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/8/18,4.03,,0,0,0,,74,64,,50,60,12.1,17,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/9/18,0.67,,0,0,0,,77,66,,230,220,8.9,15,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/10/18,2.68,,0,0,0,,80,71,,260,230,8.1,14.1,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/11/18,1.34,,0.84,0,0,,77,69,,280,260,8.9,15,1,,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/12/18,5.82,,0.43,0,0,,68,51,,290,300,16.1,30,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/13/18,,,0.1,0,0,,55,46,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/14/18,,,0,0,0,,58,47,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/15/18,,,0.05,0,0,,68,52,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/16/18,,,0.01,0,0,,60,47,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/17/18,,,0,0,0,,61,46,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/18/18,,,0,0,0,,50,42,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/19/18,,,0,0,0,,60,43,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/20/18,,,0.06,0,0,,62,51,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/21/18,,,0,0,0,,51,39,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/22/18,,,0,0,0,,50,39,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/23/18,,,0,0,0,,63,49,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/24/18,,,0,0,0,,54,44,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/25/18,,,0,0,0,,51,40,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/26/18,,,0,0,0,,50,38,,,,,,,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/27/18,,,1.27,0,0,,51,44,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/28/18,,,0.07,0,0,,52,45,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/29/18,,,0.03,0,0,,56,47,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/30/18,,,0,0,0,,55,42,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/31/18,,,0,0,0,,64,44,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/1/18,,,0,0,0,,70,57,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/2/18,,,0.22,0,0,,72,64,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/3/18,,,0.37,0,0,,65,48,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/4/18,,,0,0,0,,55,43,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/5/18,,,0.3,0,0,,53,48,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/6/18,,,0.68,0,0,,59,49,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/7/18,,,0,0,0,,62,51,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/8/18,,,0,0,0,,56,45,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/9/18,,,0.77,0,0,,52,40,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/10/18,,,0.03,0,0,,50,34,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/11/18,,,0,0,0,,46,33,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/12/18,,,0.04,0,0,,49,37,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/13/18,,,1.06,0,0,,50,43,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/14/18,,,0,0,0,,43,32,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/15/18,,,1.16,6.4,0,,40,28,,,,,,1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/16/18,,,0.31,0,3.9,,45,34,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/17/18,,,0,0,2,,47,37,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/18/18,,,0,0,0,,44,39,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/19/18,,,0,0,0,,50,41,,,,,,,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/20/18,,,0,0,0,,47,39,,,,,,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/21/18,,,0,0,0,,44,27,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/22/18,,,0,0,0,,28,17,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/23/18,,,0,0,0,,32,15,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/24/18,,,0.97,0,0,,49,31,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/25/18,,,0.81,0,0,,55,45,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/26/18,,,0.85,0,0,,53,45,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/27/18,,,0.03,0,0,,45,37,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/28/18,,,0,0,0,,42,36,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/29/18,,,0,0,0,,46,38,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/30/18,,,0.02,0,0,,43,38,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/1/18,,,0.05,0,0,,46,36,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/2/18,,,0.59,0,0,,56,42,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/3/18,,,0,0,0,,55,46,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/4/18,,,0,0,0,,46,31,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/5/18,,,0,0,0,,37,28,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/6/18,,,0,0,0,,40,30,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/7/18,,,0,0,0,,39,28,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/8/18,,,0,0,0,,36,24,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/9/18,,,0,0,0,,36,28,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/10/18,,,0,0,0,,39,29,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/11/18,,,0,0,0,,41,29,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/12/18,,,0,0,0,,41,33,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/13/18,,,0.03,0,0,,40,33,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/14/18,,,0.1,0,0,,51,40,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/15/18,,,0.14,0,0,,52,46,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/16/18,,,1.43,0,0,,46,35,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/17/18,,,0.03,0,0,,46,37,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/18/18,,,0,0,0,,40,28,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/19/18,,,0,0,0,,42,26,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/20/18,,,0.22,0,0,,47,37,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/21/18,,,1.61,0,0,,61,47,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/22/18,,,0.02,0,0,,54,40,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/23/18,,,0,0,0,,43,36,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/24/18,,,0.12,0,0,,43,36,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/25/18,,,0,0,0,,40,33,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/26/18,,,0,0,0,,43,32,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/27/18,,,0,0,0,,44,37,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/28/18,,,1.15,0,0,,60,43,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/29/18,,,0,0,0,,57,39,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/30/18,,,0,0,0,,40,33,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/31/18,,,1.02,0,0,,48,36,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/1/19,,,0.06,0,0,,58,39,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/2/19,,,0,0,0,,40,35,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/3/19,,,0,0,0,,44,37,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/4/19,,,0,0,0,,47,35,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/5/19,,,0.5,0,0,,47,41,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/6/19,,,0,0,0,,49,31,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/7/19,,,0,0,0,,34,25,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/8/19,,,0.17,0,0,,45,34,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/9/19,,,0.06,0,0,,45,34,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/10/19,,,0,0,0,,34,28,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/11/19,,,0,0,0,,30,21,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/12/19,,,0,0,0,,34,20,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/13/19,,,0,0,0,,33,25,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/14/19,,,0,0,0,,32,22,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/15/19,,,0,0,0,,36,25,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/16/19,,,0,0,0,,39,30,,,,,,,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/17/19,,,0,0,0,,33,24,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/18/19,,,0.05,0.5,1.2,,39,29,,,,,,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/19/19,,,0.29,0.2,0,,37,32,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/20/19,,,0.88,0,0,,42,14,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/21/19,,,0,0,0,,14,4,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/22/19,,,0,0,0,,31,13,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/23/19,,,0,0,0,,52,31,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/24/19,,,1.33,0,0,,59,35,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/25/19,,,0,0,0,,40,28,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/26/19,,,0,0,0,,35,24,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/27/19,,,0,0,0,,49,32,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/28/19,,,0,0,0,,38,25,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/29/19,,,0.23,0,0,,43,25,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/30/19,,,0.01,0.4,0,,35,6,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/31/19,,,0,0,0,,16,2,,,,,,,,,,,,,
